customerID,evadiu,genero,idoso,tem_parceiro,tem_dependentes,tempo_meses,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,forma_pagamento,conta_mensal,conta_total,conta_diaria,tem_internet,qtd_servicos
2691-NZETQ,1,masculino,0,0,0,9,1,1,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,85.35,758.6,2.84,1,4
2692-AQCPF,0,feminino,0,1,0,65,1,1,fibra óptica,0,1,1,1,1,1,anual,1,cartão (automático),108.05,7118.9,3.6,1,8
2692-BUCFV,0,masculino,1,0,0,29,1,0,fibra óptica,0,1,1,0,1,1,mensal,1,transferência (automática),101.45,2948.6,3.38,1,6
2692-PFYTJ,0,feminino,0,0,0,1,1,1,não,0,0,0,0,0,0,mensal,1,boleto,25.75,25.75,0.86,1,3
2694-CIUMO,0,feminino,0,0,0,12,1,1,fibra óptica,0,0,0,1,0,0,mensal,1,cartão (automático),79.55,958.25,2.65,1,4
2696-ECXKC,0,feminino,0,1,1,55,1,1,fibra óptica,1,0,0,0,1,1,anual,0,boleto,100.9,5448.6,3.36,1,6
2696-NARTR,1,masculino,0,0,0,11,1,0,fibra óptica,0,0,0,1,0,0,mensal,1,débito online,73.85,926.25,2.46,1,3
2696-RZVZW,0,masculino,0,1,0,68,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),25.05,1629.2,0.84,1,3
2697-NQBPF,0,masculino,0,0,0,34,1,1,fibra óptica,0,1,0,1,1,1,mensal,1,débito online,105.35,3540.65,3.51,1,7
2700-LUEVA,0,masculino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),20.75,20.75,0.69,1,2
2703-AMTUL,0,masculino,0,1,1,36,1,0,dsl,1,1,0,0,0,0,anual,0,boleto,53.65,1939.35,1.79,1,4
2706-QZIHY,0,feminino,0,1,0,15,1,1,não,0,0,0,0,0,0,bienal,0,boleto,25.2,387.9,0.84,1,3
2709-UQGNP,0,masculino,0,0,0,10,1,0,dsl,1,0,0,0,0,0,mensal,1,boleto,51.65,524.5,1.72,1,3
2710-WYVXG,0,feminino,0,0,0,3,1,0,dsl,1,1,0,1,0,1,bienal,0,boleto,71.1,213.35,2.37,1,6
2712-SYWAY,0,feminino,0,0,0,1,1,1,não,0,0,0,0,0,0,mensal,1,débito online,25.7,25.7,0.86,1,3
2716-GFZOR,0,masculino,0,1,0,43,1,0,fibra óptica,1,1,1,0,0,0,mensal,1,cartão (automático),86.1,3551.65,2.87,1,5
2717-HVIZY,0,feminino,0,0,1,8,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.05,163.6,0.67,1,2
2718-GAXQD,1,feminino,1,1,1,4,1,0,dsl,0,0,0,0,0,0,mensal,0,débito online,46.0,181.6,1.53,1,2
2718-YSKCS,0,masculino,0,1,1,71,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),19.6,1387.45,0.65,1,2
2719-BDAQO,1,masculino,0,0,0,17,1,0,fibra óptica,1,0,0,0,1,1,mensal,0,débito online,93.85,1625.65,3.13,1,5
2720-FVBQP,0,feminino,0,1,1,6,1,1,dsl,0,0,0,0,0,0,mensal,1,cartão (automático),48.95,273.25,1.63,1,3
2720-WGKHP,1,masculino,1,0,0,2,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,94.0,181.7,3.13,1,5
2722-JMONI,1,feminino,1,1,0,1,1,0,dsl,1,0,0,0,0,0,mensal,1,débito online,49.55,49.55,1.65,1,3
2722-VOJQL,1,masculino,0,0,0,64,1,1,fibra óptica,0,1,0,1,1,1,anual,1,cartão (automático),105.65,6903.1,3.52,1,7
2724-FJDYW,0,masculino,0,0,1,39,0,0,dsl,0,0,1,1,1,1,anual,0,transferência (automática),54.85,2191.7,1.83,1,5
2725-IWWBA,0,masculino,0,1,1,46,1,0,dsl,1,0,1,1,0,0,anual,0,boleto,56.9,2560.1,1.9,1,5
2725-KXXWT,1,masculino,0,1,0,1,1,0,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,90.75,90.75,3.02,1,4
2725-TTRIQ,0,feminino,0,1,1,72,1,1,dsl,1,0,1,1,1,1,bienal,1,transferência (automática),84.2,5986.55,2.81,1,8
2729-VNVAP,0,feminino,0,1,1,33,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.8,641.35,0.66,1,2
2731-GJRDG,0,feminino,0,0,0,32,1,1,fibra óptica,1,0,1,1,1,1,anual,1,transferência (automática),109.55,3608.0,3.65,1,8
2732-ISEZX,0,feminino,0,0,0,5,1,0,não,0,0,0,0,0,0,mensal,1,boleto,20.5,104.3,0.68,1,2
2737-WFVYW,1,feminino,0,0,0,2,0,0,dsl,0,0,0,0,1,1,mensal,1,débito online,45.25,85.5,1.51,1,3
2737-YNGYW,1,feminino,0,0,0,2,1,0,fibra óptica,0,0,0,0,0,1,mensal,0,débito online,80.55,184.1,2.68,1,3
2739-CACDQ,0,feminino,1,0,0,17,1,1,fibra óptica,0,0,1,0,0,0,mensal,1,cartão (automático),82.65,1470.05,2.76,1,4
2739-CCZMB,0,masculino,0,0,1,5,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),20.35,122.0,0.68,1,2
2740-JFBOK,0,masculino,0,0,0,10,1,1,não,0,0,0,0,0,0,mensal,1,débito online,24.0,226.55,0.8,1,3
2740-TVLFN,0,masculino,0,0,0,1,1,1,dsl,0,0,0,0,0,0,mensal,1,débito online,50.15,50.15,1.67,1,3
2746-DIJLO,0,feminino,0,0,0,41,1,1,dsl,0,1,0,0,0,0,anual,1,cartão (automático),56.3,2364.0,1.88,1,4
2748-MYRVK,1,feminino,0,0,0,63,1,1,fibra óptica,0,1,0,0,1,1,anual,0,transferência (automática),99.9,6137.0,3.33,1,6
2749-CTKAJ,0,masculino,0,1,1,22,1,0,não,0,0,0,0,0,0,anual,0,boleto,20.15,419.9,0.67,1,2
2750-BJLSB,0,feminino,0,0,0,47,1,0,fibra óptica,1,0,1,1,1,1,anual,1,débito online,103.7,4730.6,3.46,1,7
2753-JMMCV,0,masculino,0,0,0,65,1,1,dsl,0,1,1,1,0,1,bienal,1,cartão (automático),74.2,4805.65,2.47,1,7
2754-SDJRD,0,feminino,1,0,0,8,1,1,fibra óptica,0,0,0,1,1,1,mensal,1,cartão (automático),100.15,908.55,3.34,1,6
2754-VDLTR,1,masculino,0,0,1,10,1,1,fibra óptica,0,0,0,0,1,1,mensal,0,débito online,95.2,930.4,3.17,1,5
2754-XBHTB,1,feminino,0,0,0,9,1,0,fibra óptica,0,0,0,0,1,0,mensal,1,transferência (automática),77.65,714.15,2.59,1,3
2758-RNWXS,0,masculino,0,0,0,35,1,0,fibra óptica,1,0,0,1,0,1,anual,1,débito online,89.2,3251.3,2.97,1,5
2761-OCIAX,1,masculino,1,0,0,2,1,0,fibra óptica,0,1,0,0,0,0,mensal,1,débito online,74.7,165.4,2.49,1,3
2761-XECQW,0,masculino,1,1,0,8,0,0,dsl,0,1,1,0,0,1,mensal,1,boleto,43.35,371.4,1.44,1,4
2770-NSVDG,0,masculino,0,1,0,24,0,0,dsl,0,0,1,0,0,0,mensal,0,débito online,29.1,688.0,0.97,1,2
2773-MADBQ,0,feminino,0,0,0,36,0,0,dsl,1,1,1,1,0,1,bienal,1,boleto,53.1,1901.25,1.77,1,6
2773-OVBPK,0,masculino,0,1,0,67,1,1,fibra óptica,0,1,1,1,1,1,bienal,1,transferência (automática),111.3,7567.2,3.71,1,8
2774-LVQUS,1,feminino,1,1,0,15,1,1,fibra óptica,0,0,1,1,0,0,mensal,1,débito online,83.05,1258.3,2.77,1,5
2775-SEFEE,0,masculino,0,0,1,0,1,1,dsl,1,1,0,1,0,0,bienal,1,transferência (automática),61.9,0.0,2.06,1,6
2777-PHDEI,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,1,0,mensal,0,débito online,78.05,78.05,2.6,1,3
2778-OCLGR,1,masculino,1,1,0,24,0,0,dsl,1,0,0,0,0,1,mensal,0,transferência (automática),39.1,971.3,1.3,1,3
2782-JEEBU,0,masculino,0,0,0,21,0,0,dsl,0,1,0,1,0,0,mensal,1,boleto,36.0,780.15,1.2,1,3
2782-LFZVW,0,feminino,0,0,0,11,1,1,dsl,0,0,0,0,0,1,mensal,1,boleto,58.95,601.6,1.96,1,4
2786-GCDPI,0,feminino,1,0,0,50,1,1,fibra óptica,0,0,1,1,1,1,mensal,1,débito online,104.95,5222.35,3.5,1,7
2788-CJQAQ,0,masculino,0,0,0,13,1,0,não,0,0,0,0,0,0,anual,0,boleto,19.45,270.2,0.65,1,2
2789-CZANW,0,feminino,0,1,1,64,1,1,fibra óptica,1,1,0,1,1,1,bienal,0,transferência (automática),110.3,6997.3,3.68,1,8
2789-HQBOU,0,masculino,0,0,0,3,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,80.35,253.8,2.68,1,3
2790-XUYMV,0,masculino,0,0,1,71,1,1,fibra óptica,1,1,0,0,0,0,anual,1,cartão (automático),85.45,6028.95,2.85,1,5
2791-SFVEW,0,feminino,0,0,0,9,1,0,não,0,0,0,0,0,0,mensal,0,transferência (automática),20.15,238.15,0.67,1,2
2792-LSHWX,0,feminino,0,0,0,1,1,0,fibra óptica,1,1,0,1,0,0,mensal,1,boleto,83.4,83.4,2.78,1,5
2792-VPPET,0,masculino,0,0,0,3,1,0,não,0,0,0,0,0,0,mensal,1,débito online,20.5,76.95,0.68,1,2
2794-XIMMO,1,masculino,0,1,0,53,0,0,dsl,0,1,1,1,1,1,anual,1,débito online,60.45,3184.25,2.02,1,6
2796-NNUFI,0,feminino,0,1,1,46,1,0,não,0,0,0,0,0,0,bienal,1,boleto,19.95,927.1,0.66,1,2
2796-UUZZO,0,masculino,0,1,1,63,1,0,fibra óptica,0,1,1,0,0,0,mensal,1,cartão (automático),80.3,4896.35,2.68,1,4
2798-NYLMZ,0,masculino,0,1,0,71,1,1,fibra óptica,1,0,1,1,1,1,bienal,1,cartão (automático),108.55,7616.0,3.62,1,8
2799-ARNLO,0,feminino,1,1,0,5,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,69.35,341.6,2.31,1,2
2799-TSLAG,0,feminino,0,1,1,65,1,1,não,0,0,0,0,0,0,bienal,1,transferência (automática),25.3,1748.55,0.84,1,3
2800-QQUSO,0,masculino,0,0,0,42,1,1,fibra óptica,0,0,0,1,1,1,mensal,1,débito online,100.3,4222.95,3.34,1,6
2800-VEQXM,0,feminino,0,0,0,3,1,0,fibra óptica,0,0,1,0,0,0,mensal,1,boleto,74.75,238.1,2.49,1,3
2801-NISEI,0,masculino,0,0,0,24,1,0,dsl,1,0,0,1,0,0,mensal,0,débito online,54.95,1348.5,1.83,1,4
2804-ETQDK,0,masculino,0,0,1,66,1,0,não,0,0,0,0,0,0,bienal,0,boleto,20.55,1357.1,0.68,1,2
2805-AUFQN,0,feminino,0,0,0,25,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.8,475.2,0.66,1,2
2805-EDJPQ,0,feminino,0,1,1,56,1,1,fibra óptica,0,1,1,1,0,1,anual,1,cartão (automático),99.75,5608.4,3.32,1,7
2806-MLNTI,0,masculino,1,1,0,52,1,1,fibra óptica,0,1,1,0,1,1,anual,1,transferência (automática),105.1,5376.4,3.5,1,7
2808-CHTDM,0,feminino,0,1,1,23,1,1,não,0,0,0,0,0,0,bienal,0,boleto,25.1,611.45,0.84,1,3
2809-ILCYT,0,feminino,0,1,0,25,1,1,não,0,0,0,0,0,0,anual,1,boleto,26.8,733.55,0.89,1,3
2809-ZMYOQ,0,feminino,0,0,0,32,1,1,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,101.35,3334.9,3.38,1,6
2810-FTLEM,1,feminino,0,0,0,16,1,0,dsl,1,0,0,0,0,0,mensal,1,débito online,50.15,762.25,1.67,1,3
2811-POVEX,0,feminino,1,1,1,23,1,0,fibra óptica,0,1,1,0,0,1,mensal,1,transferência (automática),88.45,2130.55,2.95,1,5
2812-ENYMO,0,masculino,0,0,0,26,0,0,dsl,1,0,0,1,1,1,anual,0,cartão (automático),54.55,1362.85,1.82,1,5
2812-REYAT,0,feminino,0,1,0,49,1,0,não,0,0,0,0,0,0,anual,1,transferência (automática),20.05,923.1,0.67,1,2
2812-SFXMJ,0,masculino,0,0,1,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.05,20.05,0.67,1,2
2815-CPTUL,1,masculino,1,0,0,5,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,boleto,70.25,331.9,2.34,1,2
2817-LVCPP,0,feminino,0,0,0,50,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.4,1023.95,0.65,1,2
2817-NTQDO,1,masculino,0,0,0,13,0,0,dsl,1,0,0,1,1,0,mensal,1,cartão (automático),45.55,597.0,1.52,1,4
2819-GWENI,0,feminino,0,1,1,28,1,0,não,0,0,0,0,0,0,anual,0,boleto,19.9,543.0,0.66,1,2
2821-WARNZ,0,feminino,0,0,1,49,1,0,não,0,0,0,0,0,0,anual,0,cartão (automático),19.45,921.3,0.65,1,2
2823-LKABH,0,feminino,0,0,0,18,1,1,fibra óptica,0,0,1,1,0,1,mensal,1,transferência (automática),95.05,1679.4,3.17,1,6
2824-DXNKN,0,feminino,0,1,1,72,1,1,dsl,1,0,1,0,1,0,bienal,1,transferência (automática),71.45,5025.85,2.38,1,6
2824-MYYBN,0,feminino,0,1,1,37,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,95.25,3314.15,3.18,1,5
2826-DXLQO,0,masculino,1,1,0,7,0,0,dsl,1,0,0,0,0,0,mensal,0,transferência (automática),29.8,220.45,0.99,1,2
2826-UWHIS,0,masculino,0,1,0,45,1,1,fibra óptica,0,1,0,0,0,0,mensal,0,transferência (automática),81.4,3775.85,2.71,1,4
2828-SLQPF,0,masculino,0,0,0,19,1,0,dsl,0,0,0,0,0,0,mensal,1,transferência (automática),45.0,865.85,1.5,1,2
2829-HYVZP,0,masculino,0,0,0,29,1,0,não,0,0,0,0,0,0,anual,1,boleto,19.8,572.2,0.66,1,2
2830-LEWOA,0,masculino,0,1,1,61,1,0,fibra óptica,0,1,1,1,1,1,anual,0,cartão (automático),103.9,6449.15,3.46,1,7
2831-EBWRN,0,masculino,0,0,0,4,1,0,dsl,0,0,0,0,0,0,mensal,1,débito online,45.9,199.75,1.53,1,2
2832-KJCRD,0,feminino,0,0,0,38,1,1,fibra óptica,0,0,1,1,1,1,mensal,1,débito online,103.65,3988.5,3.46,1,7
2832-SCUCO,0,feminino,0,0,0,2,1,0,não,0,0,0,0,0,0,mensal,0,débito online,19.9,57.4,0.66,1,2
2833-SLKDQ,1,masculino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,45.05,45.05,1.5,1,2
2834-JKOOW,0,feminino,0,0,0,15,0,0,dsl,1,1,1,1,0,0,anual,0,boleto,45.9,693.45,1.53,1,5
2834-JRTUA,1,masculino,0,0,0,71,1,1,fibra óptica,1,0,1,1,1,1,bienal,1,débito online,108.05,7532.15,3.6,1,8
2834-SPCJV,1,masculino,0,1,0,52,1,0,fibra óptica,1,0,0,0,1,0,mensal,0,débito online,84.1,4348.65,2.8,1,4
2839-RFSQE,1,feminino,0,0,0,2,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.65,38.7,0.69,1,2
2840-XANRC,1,masculino,1,1,0,24,1,0,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,93.15,2231.05,3.1,1,5
2842-BCQGE,0,masculino,0,0,0,43,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,cartão (automático),75.35,3161.4,2.51,1,3
2842-JTCCU,1,masculino,0,0,0,2,1,0,dsl,0,0,0,0,0,0,mensal,0,transferência (automática),46.05,80.35,1.54,1,2
2843-CQMEG,0,masculino,0,0,0,24,1,0,dsl,0,1,0,0,0,0,mensal,1,boleto,49.7,1218.25,1.66,1,3
2845-AFFTX,1,masculino,1,1,0,41,1,1,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,99.8,4259.3,3.33,1,6
2845-HSJCY,1,feminino,0,1,1,14,1,1,fibra óptica,0,0,1,0,0,1,mensal,1,débito online,87.25,1258.6,2.91,1,5
2845-KDHVX,0,feminino,0,1,0,64,1,0,dsl,0,1,1,1,0,1,bienal,1,boleto,68.3,4378.8,2.28,1,6
2848-YXSMW,0,masculino,0,1,1,72,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.4,1363.25,0.65,1,2
2851-MMUTZ,0,feminino,0,0,0,27,1,0,dsl,0,1,0,1,0,0,mensal,1,boleto,56.15,1439.35,1.87,1,4
2851-STERV,0,masculino,1,0,0,35,1,0,dsl,0,0,1,1,1,1,anual,1,débito online,73.0,2471.25,2.43,1,6
2853-CWQFQ,0,masculino,0,0,1,1,1,0,dsl,0,0,0,1,0,1,mensal,1,boleto,59.55,59.55,1.98,1,4
2856-HYAPG,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,débito online,68.65,68.65,2.29,1,2
2856-NNASM,1,masculino,1,0,0,43,1,0,fibra óptica,0,0,0,0,1,1,mensal,1,boleto,89.55,3856.75,2.98,1,4
2858-EIMXH,0,feminino,1,1,0,53,1,1,fibra óptica,0,0,0,0,1,1,anual,1,cartão (automático),95.85,5016.25,3.2,1,5
2858-MOFSQ,1,feminino,0,0,1,17,1,1,dsl,0,0,1,0,0,0,anual,1,boleto,55.85,937.5,1.86,1,4
2860-RANUS,1,feminino,1,0,0,20,1,1,fibra óptica,0,0,0,0,0,1,mensal,1,cartão (automático),85.8,1727.5,2.86,1,4
2862-JVEOY,0,masculino,0,0,0,6,1,0,não,0,0,0,0,0,0,anual,0,boleto,19.15,124.4,0.64,1,2
2862-PFNIK,0,masculino,0,0,1,1,0,0,dsl,0,0,0,0,0,0,mensal,1,débito online,24.7,24.7,0.82,1,1
2863-IMQDR,0,feminino,0,0,0,61,1,1,dsl,1,1,1,1,1,1,bienal,0,débito online,89.65,5308.7,2.99,1,9
2865-TCHJW,1,feminino,1,0,0,4,1,1,fibra óptica,0,0,1,0,1,0,mensal,1,débito online,89.2,346.2,2.97,1,5
2866-IKBTM,0,feminino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.55,19.55,0.65,1,2
2867-UIMSS,1,masculino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,1,mensal,0,débito online,80.5,80.5,2.68,1,3
2868-LLSKM,0,feminino,0,1,1,68,1,1,fibra óptica,0,1,0,1,0,0,anual,1,transferência (automática),83.65,5733.4,2.79,1,5
2868-MZAGQ,1,masculino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,79.25,79.25,2.64,1,3
2868-SNELZ,1,feminino,0,0,0,2,1,1,fibra óptica,0,0,1,0,0,0,mensal,0,boleto,80.6,155.8,2.69,1,4
2869-ADAWR,1,feminino,0,0,0,45,1,1,fibra óptica,0,1,0,0,1,0,mensal,1,cartão (automático),89.3,4016.85,2.98,1,5
2873-ZLIWT,1,feminino,0,1,1,40,1,1,fibra óptica,0,0,1,1,0,0,mensal,1,débito online,84.85,3303.05,2.83,1,5
2874-YXVVA,0,feminino,0,0,0,34,1,0,fibra óptica,0,1,1,1,1,1,mensal,1,débito online,105.1,3634.8,3.5,1,7
2876-GZYZC,0,feminino,0,0,0,13,1,1,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,85.95,1215.65,2.86,1,4
2876-VBBBL,1,feminino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,1,boleto,20.25,20.25,0.68,1,2
2877-VDUER,0,feminino,0,1,1,35,0,0,dsl,0,0,0,1,1,0,anual,0,boleto,40.9,1383.6,1.36,1,3
2878-DHMIN,0,masculino,0,1,1,35,1,0,não,0,0,0,0,0,0,anual,0,débito online,19.9,666.0,0.66,1,2
2878-RMWXY,0,masculino,1,1,0,72,1,1,fibra óptica,1,1,1,0,0,1,bienal,1,cartão (automático),102.65,7550.3,3.42,1,7
2880-FPNAE,0,masculino,1,1,0,2,1,0,fibra óptica,0,0,1,0,0,0,mensal,1,débito online,74.2,140.1,2.47,1,3
2882-DDZPG,0,feminino,0,0,0,12,1,0,não,0,0,0,0,0,0,mensal,0,transferência (automática),19.45,227.45,0.65,1,2
2882-WDTBA,0,masculino,0,1,1,69,1,0,dsl,1,1,1,1,1,0,bienal,1,transferência (automática),75.75,5388.15,2.52,1,7
2883-ILGWO,0,masculino,1,0,0,57,1,1,fibra óptica,0,1,0,1,1,1,mensal,1,transferência (automática),104.9,5913.95,3.5,1,7
2884-GBPFB,1,feminino,0,1,0,35,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.3,2416.55,2.34,1,2
2885-HIJDH,0,masculino,0,1,1,69,1,1,dsl,1,0,1,1,1,1,bienal,0,transferência (automática),86.9,6194.1,2.9,1,8
2886-KEFUM,1,feminino,0,1,0,63,1,1,fibra óptica,0,1,1,0,1,1,anual,1,débito online,107.5,6873.75,3.58,1,7
2887-JPYLU,0,feminino,0,0,1,41,1,0,dsl,0,0,0,0,0,0,mensal,0,transferência (automática),45.2,1841.9,1.51,1,2
2888-ADFAO,0,feminino,0,1,1,47,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),21.3,1041.8,0.71,1,2
2889-FPWRM,1,masculino,0,1,0,72,1,1,fibra óptica,1,1,1,1,1,1,anual,1,transferência (automática),117.8,8684.8,3.93,1,9
2890-WFBHU,0,feminino,0,0,0,59,1,1,dsl,1,1,1,1,0,1,anual,0,cartão (automático),79.85,4786.1,2.66,1,8
2892-GESUL,0,feminino,0,1,1,18,1,0,não,0,0,0,0,0,0,bienal,0,boleto,19.35,309.25,0.64,1,2
2894-QOJRX,1,feminino,0,1,0,25,0,0,dsl,0,0,0,0,1,0,mensal,1,transferência (automática),34.0,853.0,1.13,1,2
2896-TBNBE,0,masculino,0,1,0,40,1,0,fibra óptica,0,1,1,0,0,0,anual,0,débito online,80.8,3132.75,2.69,1,4
2897-DOVND,0,masculino,0,0,0,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,69.8,146.65,2.33,1,2
2898-LSJGD,1,feminino,0,1,1,21,0,0,dsl,1,0,1,0,1,1,anual,1,débito online,55.95,1157.05,1.86,1,5
2898-MRKPI,0,masculino,0,1,1,68,1,1,fibra óptica,0,1,0,0,1,1,anual,1,cartão (automático),101.05,6770.5,3.37,1,6
2900-PHPLN,0,feminino,1,1,0,70,1,0,não,0,0,0,0,0,0,bienal,1,cartão (automático),19.55,1462.05,0.65,1,2
2903-YYTBW,0,masculino,0,1,1,1,1,0,dsl,0,0,0,0,0,0,mensal,0,débito online,44.55,44.55,1.48,1,2
2904-GGUAZ,0,feminino,0,1,0,72,1,1,fibra óptica,1,1,0,0,0,0,bienal,1,transferência (automática),84.05,6052.25,2.8,1,5
2905-KFQUV,0,feminino,0,1,0,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,cartão (automático),70.4,154.8,2.35,1,2
2907-ILJBN,0,feminino,0,1,1,11,1,0,não,0,0,0,0,0,0,anual,0,boleto,20.6,233.9,0.69,1,2
2908-WGAXL,0,feminino,0,1,1,56,1,1,não,0,0,0,0,0,0,bienal,1,cartão (automático),24.95,1468.9,0.83,1,3
2908-ZTPNF,0,feminino,0,0,0,36,0,0,dsl,0,1,0,1,0,0,mensal,1,transferência (automática),34.85,1267.2,1.16,1,3
2911-IJORQ,0,masculino,0,0,0,37,1,1,dsl,1,1,1,1,1,1,anual,1,transferência (automática),90.6,3358.65,3.02,1,9
2911-UREFD,1,feminino,0,1,0,39,0,0,dsl,1,0,1,0,1,1,mensal,0,débito online,55.9,2184.35,1.86,1,5
2911-WDXMV,0,masculino,0,0,1,18,1,1,fibra óptica,0,0,1,0,0,0,mensal,1,cartão (automático),80.55,1406.65,2.68,1,4
2916-BQZLN,0,masculino,0,0,0,19,1,1,fibra óptica,1,0,1,0,0,0,mensal,1,débito online,84.75,1651.95,2.82,1,5
2919-HBCJO,1,feminino,0,0,0,4,1,0,fibra óptica,0,1,0,0,0,0,mensal,1,transferência (automática),76.65,333.6,2.56,1,3
2920-RNCEZ,0,masculino,0,1,1,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,cartão (automático),69.95,69.95,2.33,1,2
2921-XWDJH,0,feminino,1,1,0,38,1,0,fibra óptica,1,0,0,0,0,1,mensal,1,débito online,83.45,3147.15,2.78,1,4
2923-ARZLG,0,masculino,0,1,1,0,1,0,não,0,0,0,0,0,0,anual,1,boleto,19.7,0.0,0.66,1,2
2924-KHUVI,0,masculino,0,1,0,56,1,1,fibra óptica,1,0,0,0,1,1,anual,1,débito online,100.55,5514.95,3.35,1,6
2925-MXLSX,0,feminino,0,0,0,30,1,1,dsl,0,1,1,0,1,0,anual,1,cartão (automático),68.95,2038.7,2.3,1,6
2925-VDZHY,0,masculino,0,1,1,72,1,1,dsl,1,1,1,1,1,1,bienal,0,cartão (automático),88.7,6501.35,2.96,1,9
2926-JEJJC,0,feminino,0,0,0,8,1,0,não,0,0,0,0,0,0,anual,1,transferência (automática),20.2,140.95,0.67,1,2
2927-CVULT,0,feminino,0,1,1,53,1,1,fibra óptica,1,1,1,1,0,1,bienal,1,transferência (automática),104.05,5566.4,3.47,1,8
2927-QRRQV,0,masculino,0,1,0,46,1,1,fibra óptica,0,1,1,0,1,0,anual,1,débito online,94.65,4312.5,3.16,1,6
2928-HLDBA,0,feminino,0,0,0,6,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.7,112.75,0.69,1,2
2929-ERCFZ,1,feminino,0,1,1,8,1,0,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,94.2,777.3,3.14,1,5
2929-QNSRW,1,feminino,0,1,0,56,1,1,fibra óptica,0,1,0,0,1,1,anual,1,débito online,98.25,5508.35,3.28,1,6
2930-UOTMB,1,feminino,0,0,0,31,1,1,dsl,1,0,1,1,0,0,mensal,0,cartão (automático),65.25,1994.3,2.17,1,6
2931-FSOHN,0,masculino,1,0,0,13,1,0,dsl,0,1,0,0,1,0,mensal,1,débito online,59.9,788.35,2.0,1,4
2931-SVLTV,0,masculino,0,1,1,40,1,1,fibra óptica,1,1,0,1,1,1,mensal,1,cartão (automático),110.1,4469.1,3.67,1,8
2931-VUVJN,0,feminino,1,1,0,59,1,1,fibra óptica,1,1,1,1,0,0,anual,1,débito online,94.05,5483.9,3.14,1,7
2931-XIQBR,0,feminino,0,1,1,50,1,0,fibra óptica,0,0,1,1,1,1,anual,0,boleto,103.05,5153.5,3.44,1,6
2933-FILNV,1,feminino,0,1,1,2,0,0,dsl,0,0,0,0,0,0,mensal,1,boleto,24.4,36.55,0.81,1,1
2933-XEUJM,0,feminino,0,0,0,46,1,1,dsl,1,0,1,0,1,1,bienal,0,boleto,79.2,3593.8,2.64,1,7
2937-FTHUR,0,feminino,0,0,1,18,1,1,dsl,1,0,0,0,0,1,mensal,0,débito online,64.8,1166.7,2.16,1,5
2946-KIQSP,0,feminino,0,0,0,35,0,0,dsl,0,0,1,1,0,0,mensal,1,boleto,33.45,1175.85,1.12,1,3
2947-DOMLJ,1,masculino,0,0,1,1,1,0,dsl,1,0,0,0,0,0,mensal,0,boleto,50.6,50.6,1.69,1,3
2951-QOQTK,1,masculino,0,0,1,4,1,1,fibra óptica,0,0,0,1,0,0,mensal,0,cartão (automático),80.8,332.45,2.69,1,4
2952-QAYZF,1,masculino,0,0,0,5,1,1,fibra óptica,0,1,1,0,0,0,mensal,1,débito online,85.3,424.15,2.84,1,5
